id,url,title_korean,title_japanese,title_english,format,status,year,quarter,start_date,end_date,total_episodes,duration,genres,tags,synopsis,num_characters,main_characters,director,studio,original_work,error
6106,https://anilife.app/content/6106?tab=info,전생했더니 슬라임이었던 건에 대하여: 코리우스의 꿈,転生したらスライムだった件 コリウスの夢,Tensei Shitara Slime Datta Ken: Coleus no Yume,,,,,,,,,액션|모험|코미디|판타지,이세계|악마|변신|왕실 업무|마법|뱀파이어|정치|에이젠더|괴물 소년|요괴|소년 만화|슈퍼 파워|경제,잉그라시아 왕국에서 아이들을 구하고 교사로서의 얼마 남지 않은 나날을 보내는 리무루.그러던 어느 날 자유조합 그랜드마스터 유우키로부터 어떤 의뢰를 받으며 이야기가 전개되는데...그 내용은 잉그라시아 왕국과 신성 교황국 르베리오스에 낀 콜레우스 왕국에서 벌어지고 있는 왕위 계승 다툼의 속내를 살펴달라는 것이었다.이에 리무루는 '사토루'란 가명을 이용해 콜레우스 왕국에 잠입 수사를 개시하나..사태는 한 나라의 왕위 계승 경쟁에 그치지 않고 악마나 흡혈귀의 속셈도 얽혀 혼미하기 짝이 없는데..?!,6,템페스트 리무루(오카사키 미호)|랑가(코바야시 치카히로)|베니마루(후루카와 신)|소에이(에구치 타쿠야)|대현자(토요구치 메구미),나카야마 아츠시,"아사히 프로덕션, 8-bit, Ashi Productions",,
6111,https://anilife.app/content/6111?tab=info,오버테이크!,オーバーテイク！,Overtake!,,,,,,,,,스포츠,자동차|남성 주인공|사진|비극|주로 남성 캐스트|성장기|자연 재해|CGI|비시간 순서,"'F4'. 포뮬러 4.F1을 정점으로 하는 포뮬러 카 레이스의 입문 카테고리로,상급 카테고리에 젊고 뛰어난 드라이버들을 배출하고 있어시리즈 발족 이후 '모터스포츠계의 고시엔'이라는 역할을 맡고 있었다.그 서킷에 한 남자가 발을 들였다.마도카 코우야.그는 포토그래퍼로서 활동하고 있지만, 현재는 모종의 이유로 인해 한창 슬럼프를 겪고 있었다.취재를 위해 방문한 후지 스피드웨이에서, 고등학생 F4 레이서인 아사히나 하루카의 경주를 본 코우야.우직하리만큼 올곧은 그의 모습에서 오랫동안 느끼지 못했던 가슴의 두근거림을 마음속에서 느끼게 되었고...그것을 계기로 그는 약소 팀인 코마키 모터스와 함께 하루카를 응원하며 그의 꿈을 이루어 주자고 결심했다.그렇게 어느덧 성격도 나이도 완전 다른 하루카와 코우야의 인생이 서로 교착해 나갔는데.",6,아사히나 하루카(후루야 아난)|마도카 코우야(코니시 코키)|코마키 코타로(하타케나카 유)|하루나가 사츠키(카사이 켄고)|토쿠마루 토시키(야시로 타쿠),아오키 에이,"트로이카, 카도카와, 굿 스마일 컴퍼니, AT-X, BS11, TV Aichi, Bandai Namco Music Live, Tencent Games",,
6125,https://anilife.app/content/6125?tab=info,키타로 탄생 게게게의 수수께끼,鬼太郎誕生 ゲゲゲの謎,Kitarou Tanjou: Gegege no Nazo,,,,,,,,,공포|초자연,요괴|유령|비극|컬트|남성 주인공|시골|고어|근친상간|연령 차이,"폐허가 된 과거 나구라무라에 발을 들인 키타로와 눈알 아버지. 눈알 아버지는, 70년 전 이 마을에서 일어났던 사건을 떠올렸다. 그 남자와의 만남, 그리고 두 사람이 마주했던 운명에 대해서?쇼와 31년?일본의 정재계를 뒤에서 지배하는 류가 일족에 의해 지배되던 나구라무라. 혈액은행에서 근무하는 미즈키는 당주 토키사다의 죽음에 조문한다는 구실로 야심과 밀명을 품고, 또한 키타로의 아버지는 아내를 찾기 위해서 각자 마을에 발을 들였다. 류가 일족 사이에서는 토키사다의 후계자를 두고 흉측한 싸움이 시작되어 있었다. 그러던 중에, 마을의 신사에서 일족 중 한 사람이 참살당한다. 그것은 공포스러운 괴기의 연쇄의 시작이었다.키타로의 아버지들의 만남과 운명, 압도적 절망 속에서 두 사람이 본 것은?.",6,미즈키(키우치 히데노부)|치치 노 키타로우(세키 토시히코)|류우가 사요(타네자키 아츠미)|오사다 토키야(코바야시 유미코)|류가 토키사다(시라토리 테츠),고가 고우,토에이 애니메이션,미즈키 시게루,
6124,https://anilife.app/content/6124?tab=info,마스크 남자는 사랑하고 싶지 않은데,マスク男子は恋したくないのに,Mask Danshi wa Koishitakunai no ni,,,,,,,,,로맨스,BL|남성 주인공|주로 청소년 캐스트|학교|이야시케이,"'입은 제2의 성기라고…. 항상 마스크로 얼굴을 가리고 있는 아웃사이더인 사야마는 같은 반의 인싸 사이카와가 강제로 마스크를 벗기자 폭발한다. 그날 이후 왜인지 사이카와의 눈에 들어 공부를 배우는 대신, ‘마스크 안쪽을 맘대로 할 수 있게’ 하는데?!",2,사야마 케이고(코바야시 유스케)|사이카와 츠즈루(에구치 타쿠야),타케이치 나오코,"Studio Fusion, BLUE LYNX",산고 미츠루,
6113,https://anilife.app/content/6113?tab=info,걸즈 앤 판처 최종장 제4화,ガールズ＆パンツァー 最終章 第4話,Girls und Panzer: Saishuushou 4,,,,,,,,,액션|스포츠,탱크|주로 여성 캐스트|군사|주로 청소년 캐스트|설경|귀여운 소녀들의 귀여운 일상|학교 클럽|학교,"중요한 아귀팀을 초반에 잃는 전례 없는 위기에 빠진 오아라이 여학원.두려움 없이 다가오는 케이조쿠 고교를 상대로, 남은 멤버에게 방법은 있는 것인가…?동계 무한궤도배 준결승전, 파란의 서막의 결말은 어떻게 될 것인가...!!한편 쿠로모리미네 여학원 vs 세인트 글로리아나 여학원전도 숨 가쁜 격전.자신의 전차도를 발견한 쿠로모리미네 여학원 대장 이츠미 에리카를 난적인 세인트 글로리아나 여학원 대장 다즐링이 상대한다.두 카드 모두 한 순간도 눈을 뗄 수 없어!결승전으로 가는 표를 얻는 사람은 누구!?",6,니시즈미 미호(후치가미 마이)|타케베 사오리(카야노 아이)|이스즈 하나(오자키 마미)|아키야마 유카리(나카가미 이쿠미)|레이제이 마코(이구치 유우카),미즈시마 츠토무,액터스,,
6115,https://anilife.app/content/6115?tab=info,아이돌 마스터 밀리언 라이브!,アイドルマスター ミリオンライブ！,The IDOLM@STER Million Live!,,,,,,,,,음악,여성 주인공|아이돌|주로 여성 캐스트|전체 CGI|댄싱|뮤지컬|CGI|일|귀여운 소녀들의 귀여운 일상|밴드|에피소딕,"아직 보지 못한 꿈을 잡고 싶은 카스가 미라이.아이돌을 동경하는 모가미 시즈카.진심으로 몰두할 수 있는 뭔가를 찾고 싶은 이부키 츠바사.아이돌의 반짝임에 이끌린 3인을 기다리고 있는 것은 새로운 동료들.39명의 아이돌들과 함께 '꿈'을 향해 손을 뻗은 순간,시어터에 100만 개의 반짝임이 생겨난다!",6,카스가 미라이(야마자키 하루카)|이부키 츠바사(Machico)|모가미 시즈카(타도코 아즈사)|아마미 하루카(나카무라 에리코)|키쿠치 마코토(히라타 히로미),멘타 신야,"Shirogumi, Bandai Namco Entertainment",반다이 남코 엔터테인먼트,
6101,https://anilife.app/content/6101?tab=info,파멸의 왕국,はめつのおうこく,Hametsu no Oukoku,,,,,,,,,액션|드라마|판타지,복수|마법|비극|마녀|고어|안티 히어로|남성 주인공|테러리즘|소년 만화|디스토피아|군사|음모|잃어버린 문명|감옥|로봇|도시 판타지|무직|시간 건너뛰기|도시|병렬 우주|우주|누드|아이돌,"인류에게 지혜와 안녕을 가져다준 존재 '마녀'.하지만 리디아 제국의 기아 익스팬션은 마법을 능가하는 과학 문명을 탄생시켰고,마녀는 진보를 방해하는 적으로 간주되었다.이리하여 '마녀사냥'이 시작되었다. 마녀 클로에의 손에서 자란 인간 아도니스는사랑하는 스승을 빼앗기고, 동족인 인간들에 대한 복수를 다짐했다.절망을 양식 삼은 수라가, 살육 끝에 어떤 '구원'을 찾아낼 수 있을 것인가.",6,아도니스(이시카와 켄토)|도로카(와키 아즈미)|클로에(시라이시 료코)|유키(토오노 히카루)|야마토(히노 사토시),모토나가 케이타로,"마이니치 방송, CTW, Nikkatsu, Yokohama Animation Lab, Ray, NetEase Games, arma bianca, Mag Garden",Yoruhashi,
6120,https://anilife.app/content/6120?tab=info,모험가가 되고 싶다며 도시로 떠났던 딸이 S랭크가 되었다,冒険者になりたいと都に出て行った娘がＳランクになってた,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S Rank ni Natteta,,,,,,,,,모험|판타지,검술|마법|입양|시골|장애|여성 주인공|외국|컬트|던전|엘프|찾은 가족|동물귀 인간|종교|좀비,고향 시골에서 은퇴 모험가 생활을 보내던 벨그리프는 숲에서 주운 소녀를 안젤린이라 이름 붙여서 친딸처럼 키웠다. 벨그리프를 동경하여 도시로 떠나 모험가가 된 안젤린은 길드에서 최고위 《S랭크》까지 올라 분주한 나날을 보낸다.어느덧 5년이 지나 안젤린은 힙겹게 장기 휴가를 내서 정말 좋아하는 아빠 벨그리프를 만나러 가려 하지만 느닷없이 마물 토벌에 동원된다거나 도적단과 맞닥뜨리며 좀처럼 귀로에 오를 수가 없었다.“도대체 나는 언제쯤이면 아빠랑 만날 수 있는 거야……!”따뜻한 이야기와 모험이 가득한 하트풀 판타지!!,6,벨그리브(스와부 준이치)|앙제린(하야미 사오리)|아네사(가세 마키)|미리암(오오쿠보 루미)|보르도 헬베티카(이노우에 마리나),무라타 나오키,"TYPHOON GRAPHICS, AT-X, NBC유니버설 엔터테인먼트 재팬, 빌리빌리, Bushiroad Move, Good Smile Film, Earth Star Entertainment",,
6127,https://anilife.app/content/6127?tab=info,히프노시스 마이크 -Division Rap Battle- Rhyme Anima +,ヒプノシスマイク-Division Rap Battle- Rhyme Anima +,Hypnosis Mic -Division Rap Battle- Rhyme Anima+,,,,,,,,,액션|음악|SF,아이돌|주로 어른 캐스트|앙상블 캐스트|주로 남성 캐스트|밴드|중이병|클론|BL|도시|모계사회|기억상실|변신|인공 지능|CGI|불량배|갱단|기억 조작|경찰|정치|비극|야쿠자,"H력. 무력에 의한 전쟁은 근절되었다.싸움은 무력이 아닌 인간의 정신에 간섭하는 특수한 마이크로 대체되었다.이름하여 '히프노시스 마이크'.이 마이크를 통과한 가사는 인간의 교감 신경 부교감 신경 등에 작용해다양한 상태로 만드는 것이 가능하다.H력 3년.각 디비전을 대표하는 MC 그룹이 싸웠고승리한 지역은 정해진 크기의 영토를 획득할 수 있는'디비전 랩 배틀'이 개최되었다.제2회 디비전 랩 배틀에서는 제1회의 결승 진출자였던「Buster Bros!!!」「MAD TRIGGER CREW」「Fling Posse」「마천랑」에 더해「도츠이타레 본점」「Bad Ass Temple」이 결승 토너먼트에 진출해 승부를 겨뤘다.때는 제2회 디비전 랩 배틀 종료 직후..각자의 디비전에서 일반 시민이 갑자기 폭도가 되는 사건이 다발하고 있었다.사건의 이면에 떠오른 것은 정체불명의 DJ 그룹 「TBH」.과연 그들의 목적은...디비전을 책임지는 남자들이 도전하는 새로운 싸움,언더그라운드 디비전 랩 배틀이 개막한다!",6,야마다 이치로(키무라 스바루)|진구지 자쿠라이(하야미 쇼)|아오히츠기 사마토키(아사누마 신타로)|아메무라 라무다(시라이 유스케)|하라이 쿠코(하야마 쇼타),오노 카츠미,"A-1 픽처스, 애니플렉스, Dazed",EVIL LINE RECORDS,
6105,https://anilife.app/content/6105?tab=info,데드 마운트 데스 플레이 파트2,デッドマウント・デスプレイ 第2クール,Dead Mount Death Play Part 2,,,,,,,,,액션|판타지|초자연|스릴러,강령술|이세계|도시 판타지|앙상블 캐스트|범죄|갱단|청년|마법|스켈레톤|뱀파이어|탐정|남성 주인공|경찰|복수|사이보그|용,"여기와는 다른 이세계, 수많은 사선을 넘어온 '재난 제거자'와희대의 사령술사 '주검신전'이 목숨을 건 싸움을 벌인다.그리고 무대는 신주쿠로 전환되는데...충격적인 이세계 전생 누아르 판타지가 시작된다!",6,신덴 카바네(사카키바라 유우키)|사키미야 미사키(미나세 이노리)|쿠루야 타쿠미(우치다 유마)|레이 시아오위(후쿠엔 미사토)|시노야마 사요(오오치 하),사쓰모 요시히로,"GEEKTOYS, 킹 레코드, 스퀘어 에닉스, 무빅, 크런치롤, 카도카와 미디어 하우스, GEEK PICTURES",,
6110,https://anilife.app/content/6110?tab=info,티어문 제국 이야기 ~단두대에서 시작하는 황녀님의 전생 역전 스토리~,ティアムーン帝国物語～断頭台から始まる、姫の転生逆転ストーリー～,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",,,,,,,,,드라마|판타지|로맨스,시간 조작|여성 주인공|연령 감소|음모|오조우-사마|소녀 만화|왕실 업무|왕국 경영|환생|정치|악당|경제|학교|검술|CGI,"『목이... 있어?! 거기에다... 어려졌어?!』대국 티어문 제국에서 자기중심적인공주라고 업신여겨졌던 황녀 미아는,민중 혁명으로 인해 단두대에서 처형되었다.그럴 터였는데, 눈을 떠보니 12살이었을 때로 타임 리프해 있었다!보아하니 여기는 다시 한 번 시작하게 된 세계.그녀의 베개 옆에 있었던 건, 처형당하기 전에 그녀가쓰던 피로 얼룩진 일기였다.제2의 인생을 살게 된 미아는 제국을 다시 세우기로 결심했는데.""제국의 미래를 위해서?""""민중을 기근으로부터 구하기 위해?""""내전으로 목숨을 잃는 수많은 '병사'들을 위해?""아니다! 모든 것은 ""단두대 위에 서는 운명을 회피하기 위해!""『이, 이 정도는 제게 있어선 간단하죠!』소심하면서 최고로 자기중심적인덜렁이 공주가 자신을 위해 대분투.철없는 공주님의 행방이 설마 했던 기적을 자아내는,역사개변 판타지가 시작된다.",6,티어문 루나 미아(우에사카 스미레)|리트슈타인 앤(나나키 토모리)|휴잇 루드비히(우메하라 유이치로)|루돌본 티오나(타카오 카노온)|루루 리오라(사이토 카에코),이베 유우지,"실버 링크, 킹 레코드, 마이니치 방송, 무빅, BS11, TO Books",,
6132,https://anilife.app/content/6132?tab=info,[극장판] 파워 디지몬 더 비기닝,デジモンアドベンチャー02 THE BEGINNING,Digimon Adventure 02 THE BEGINNING,,,,,,,,,드라마|판타지,시간 조작|바디 호러,"이 세계는 가능성이 넘쳐난다.눈앞에 펼쳐진 수많은 세계는 때로는 희망을 느끼게하고,때로는 비정하다.하지만 우리는 그 세계를 망설이지 않고 받아들인다.왜냐하면 그것은 새로운 모험의 길로 가는 1페이지가 되기 때문이다.그것은 새로운 가능성의 시작이니까.",6,모토미야 다이스케(카타야마 후쿠쥬로)|V-몬(노다 준코)|오오와다 루이(오가타 메구미)|우콤온(쿠기미야 리에)|타카이시 타케루(에노키 준야),타구치 토모히사,"토에이 애니메이션, Yumeta Company",,
6112,https://anilife.app/content/6112?tab=info,언더 닌자,アンダーニンジャ,Under Ninja,,,,,,,,,액션|코미디,닌자|괴상한 코미디|음모|간첩|학교|남성 주인공|청년|앙상블 캐스트|비시간 순서|메타|비극|시간 건너뛰기|고어|CGI|군사|쿠데레|여성 주인공,"닌자는 지금도 일본에 여전히 존재하며 그 수는 약 20만 명에 달한다.『NIN(National Intelligence of NINJA)』으로 알려진 닌자 조직은 국가의 민간 통제를 받지 않고 활동했고, 그 정예 멤버들은 극비리에 암살이나 사보타주 활동에 참여했다.그리고 『NIN』과 적대하는 또 다른 닌자 조직, 『UN(언더닌자)』가 있다.닌자와 닌자... 암투의 끝에는 어떤 운명이 기다리고 있을까?그리고 최전선에 투입된 쿠모가쿠레 쿠로를 비롯한 하급 닌자들의 앞에는 어떤 운명이 놓여 있을까?",6,쿠모가쿠레 쿠로우(사카 타이토)|카토우(아라가키 타루스케)|히비 미라클(하타케나카 유)|스즈키(타네자키 아츠미)|하치야 시온(야마시타 다이키),쿠와바라 토모,"Tezuka Productions, 코단샤, 포니 캐년, 크런치롤, BS11, MAGNET, TBS, NetEase Games",하나자와 켄고,
